20220501	12:17:27 	 1030b169-1ce0-42de-9698-26597dd634bc 	 GET 	 undefined 	 /
20220506	12:35:18 	 10edc1b5-d86f-4e8d-b954-5e802bfb9382 	 GET 	 undefined 	 /states/ks/capital
20220506	12:35:26 	 55444708-b305-420d-8b92-29de00fdeeb8 	 GET 	 undefined 	 /
20220506	12:35:26 	 a9fc18b0-8f6d-4776-9c02-85be882283bb 	 GET 	 undefined 	 /public/css/style.css
20220506	12:35:26 	 460750e2-ee6b-43fe-b844-f2e37c7b88ef 	 GET 	 undefined 	 /css/style.css
20220506	12:35:26 	 00b06f41-f63c-4529-b190-c311d5f16a2a 	 GET 	 undefined 	 /script.js
20220506	12:35:39 	 0c1e3c05-9e98-4e98-9b58-76761362e97d 	 GET 	 undefined 	 /states
20220506	12:35:48 	 aa340a5d-9edd-44c2-a44a-d356c6c80adf 	 GET 	 undefined 	 /states/ks/capital
20220506	12:36:19 	 ed13da29-26f0-4629-8a80-36d624c3a94d 	 GET 	 undefined 	 /states/ks/capital
20220506	12:37:06 	 29c1dd70-1b67-4a42-9a0f-d34361d8fb68 	 GET 	 undefined 	 /states/ks/admitted
20220506	12:37:06 	 b9c084de-b42a-411f-be65-dccb2446ba79 	 GET 	 undefined 	 /states/ks/css/style.css
20220506	12:37:21 	 42a75351-6cbd-4151-a54a-582f3ae7192e 	 GET 	 undefined 	 /states/ks/admission
20220506	12:38:28 	 f1c79357-d116-413d-a4aa-1416b3ee258a 	 GET 	 undefined 	 /states/ks/admission
20220506	12:38:35 	 da24cce4-70a7-4fc4-9651-bf42001681ce 	 GET 	 undefined 	 /states/ks
20220506	12:38:40 	 538e9a73-b5ca-4b43-a689-5b1c1e97f848 	 GET 	 undefined 	 /states/ks/amitted
20220506	12:38:40 	 7d1998b6-9894-414c-b940-8198e30964a1 	 GET 	 undefined 	 /states/ks/css/style.css
20220506	12:38:42 	 ead811e4-a5fb-421b-b07f-0ee5036ef310 	 GET 	 undefined 	 /states/ks/amitte
20220506	12:38:42 	 02a80241-e0d1-46f3-80f4-0459cae32e68 	 GET 	 undefined 	 /states/ks/css/style.css
20220506	12:38:46 	 78122f57-f352-4a15-8e01-5ceb8fc92f48 	 GET 	 undefined 	 /states/ks
20220506	12:38:47 	 2af889a1-e409-45f3-b50d-f127068b96f6 	 GET 	 undefined 	 /states/
20220506	12:38:51 	 25211aa2-3f37-4ea7-9d60-bc53716efed8 	 GET 	 undefined 	 /states/code
20220506	12:38:53 	 e7069666-0522-4181-9361-cf757872729f 	 GET 	 undefined 	 /states/code
20220506	12:38:53 	 21238842-b600-4f7f-8038-d6bdc09a11c1 	 GET 	 undefined 	 /states/co
20220506	12:39:02 	 436835dc-48fb-4e96-9bc1-127acb35903d 	 GET 	 undefined 	 /states/co
20220506	12:39:02 	 ecc62124-bac9-4ec7-b264-33b7bfb924e3 	 GET 	 undefined 	 /states/
20220506	12:39:05 	 c075f1a4-c49c-4e4e-be22-7de7969a99c4 	 GET 	 undefined 	 /states/:state
20220506	12:39:16 	 ef1a02f4-c9dd-45e3-9acc-3fb386e99eb6 	 GET 	 undefined 	 /states/:state/funfact
20220506	12:39:24 	 6435795c-7875-46dd-9636-e106f1c902a1 	 GET 	 undefined 	 /states/:ks/funfact
20220506	12:39:27 	 0e5d7c86-8a20-4eb3-8ea0-1edeb61c00b0 	 GET 	 undefined 	 /states/ks/funfact
20220506	12:39:35 	 650f56fc-1590-4e6b-956d-194cb7d854c3 	 GET 	 undefined 	 /states/KS/funfact
20220506	12:39:46 	 27ff3968-cd38-4ac2-843c-4447c2ca69a2 	 GET 	 undefined 	 /states/ks/funfact
20220506	12:40:43 	 a12860c2-ee6c-41cd-8534-cc88515fc1b7 	 GET 	 undefined 	 /states/ks/nickname
20220506	12:40:48 	 9933d0d2-0c34-4a82-896e-29bf05d444c0 	 GET 	 undefined 	 /states//nickname
20220506	12:40:52 	 7c8b4d05-1043-49bf-a5c6-f9df1f064953 	 GET 	 undefined 	 /states/co/nickname
20220506	12:44:53 	 0411c29b-73c7-498a-beeb-383ee0c84e3a 	 GET 	 undefined 	 /states/co/population
20220506	12:45:09 	 dcbbfc0b-19bc-4c99-bf5e-90eccc5c8283 	 GET 	 undefined 	 /states/ks/population
20220506	12:45:18 	 466f61f2-ffa5-466d-99c4-e72e3a9843b3 	 POST 	 undefined 	 /states/ks/population
20220506	12:48:04 	 378f8a8d-e154-457f-aa4a-490ec7ecd0d6 	 GET 	 undefined 	 /states/co/population
20220506	12:48:09 	 9a74863c-6fbb-4a82-8e26-044c6d9a88ef 	 GET 	 undefined 	 /states/ks/population
20220506	12:48:11 	 7a3ea4bc-af74-40ca-b5aa-d086cc56d9bc 	 GET 	 undefined 	 /states/ks/population
20220506	12:48:18 	 06574590-05a2-4067-942a-a093a6342dbc 	 GET 	 undefined 	 /states/ks/admission
20220506	12:48:21 	 8eb42ed5-8917-48e0-80de-c542b1c9314f 	 GET 	 undefined 	 /states/ks/admission
20220506	12:48:22 	 31e89db8-ff2b-4a5a-8ee5-5b50982a0544 	 GET 	 undefined 	 /states/
20220506	12:49:01 	 67e394fd-6a90-40b8-9ba2-fcc6cb911c34 	 GET 	 undefined 	 /states/ks
20220506	12:49:44 	 0029ad8c-b028-4548-a334-366f31539366 	 GET 	 undefined 	 /states/ks/admission
20220506	12:49:47 	 af327ade-2c97-4325-88e8-ff3a5f53f596 	 GET 	 undefined 	 /states/ks/funfacts
20220506	12:49:47 	 60d9d40a-6c7c-430c-9317-963ac59855d1 	 GET 	 undefined 	 /states/ks/css/style.css
20220506	12:49:50 	 18bec26b-d327-4695-8145-5b87db5e8c34 	 GET 	 undefined 	 /states/ks/funfact
20220506	12:50:57 	 a8bf127c-cee8-4b0e-8a5b-8e62320f1cc4 	 GET 	 undefined 	 /states/ks/nickname
20220506	12:51:01 	 4131a5b9-8550-4b75-8604-a0a0ad3a8330 	 GET 	 undefined 	 /states/ks/population
20220506	12:51:09 	 9d2c3a06-b4dd-47ee-a4cf-7cb700420aab 	 GET 	 undefined 	 /states/co/population
20220506	12:51:14 	 b093898e-ea4e-45cf-ae9d-448b5447b533 	 GET 	 undefined 	 /states/co/funfact
20220506	12:55:08 	 42b82806-b0ac-476f-a1b2-f2a5b23c51b0 	 GET 	 undefined 	 /states/
20220506	12:55:10 	 c7cb49e8-7022-4fb5-bc51-2aa1a26e6d83 	 GET 	 undefined 	 /states/
20220506	12:55:10 	 14e4a6a0-ad8e-46bb-9dfd-82f87926d42d 	 GET 	 undefined 	 /states
20220506	12:55:14 	 5c2e1947-6ed2-450b-bc11-eada5c539fc1 	 GET 	 undefined 	 /states
20220506	12:55:14 	 fbe47c8a-5b9f-4a3b-83cf-4ec71ca45547 	 GET 	 undefined 	 /
20220506	12:55:14 	 24595f4c-bc24-4279-a534-2402d433ccd7 	 GET 	 undefined 	 /script.js
20220506	12:55:14 	 e1ed79b5-91dd-440d-bf45-b21e311c0e34 	 GET 	 undefined 	 /css/style.css
20220506	12:55:19 	 b2fa7497-cb47-4270-b797-b015e4b853aa 	 GET 	 undefined 	 /
20220506	12:55:19 	 28b40eaa-be2f-488a-9078-f6804b7f4e17 	 GET 	 undefined 	 /css/style.css
20220506	12:55:19 	 aa2fc2f8-b866-420c-adbe-57e8dc506ba0 	 GET 	 undefined 	 /script.js
20220506	12:55:28 	 85075c70-04b2-4254-b2eb-e2290de27ea2 	 GET 	 undefined 	 /k
20220506	12:55:28 	 b564e35a-c93e-4a29-b83a-61cd9ea92105 	 GET 	 undefined 	 /css/style.css
20220506	12:56:26 	 429a0ac0-bf5c-4335-9f51-c3ecb653d8e9 	 GET 	 undefined 	 /index.html
20220506	12:56:27 	 fbd6fa6f-6793-4d3c-9004-f92c72982d57 	 GET 	 undefined 	 /script.js
20220506	12:56:27 	 30ce8ca0-35d5-45c2-918a-9526432c325f 	 GET 	 undefined 	 /css/style.css
20220506	12:57:28 	 47da000f-572e-40fd-8bbb-bae0bf217669 	 GET 	 undefined 	 /states
20220506	12:57:29 	 6b69f1e7-c15a-45c9-aba3-dbf6208758ea 	 GET 	 undefined 	 /favicon.ico
20220506	12:57:32 	 e291c182-64fe-4f82-a0b6-1208df2a065a 	 GET 	 undefined 	 /
20220506	12:57:32 	 3cc4c6c0-5785-45ad-bde0-77c7d9b3b41e 	 GET 	 undefined 	 /css/style.css
20220506	12:57:32 	 40d9d6d6-823f-454a-9cf6-a76c2f61d407 	 GET 	 undefined 	 /script.js
20220506	12:57:36 	 6786d235-41cf-4bad-84a0-108ec801a708 	 GET 	 undefined 	 /css/style.css
20220506	12:58:19 	 46c5590a-e908-4d1f-8071-71ec14bb6ef8 	 GET 	 undefined 	 /states
20220506	13:01:37 	 9e10af8b-abdf-4247-9ebe-ed5edfb08605 	 GET 	 undefined 	 /index.html
20220506	13:01:37 	 1fb41b26-3498-4f27-a03b-53182ac53e5b 	 GET 	 undefined 	 /script.js
20220506	13:01:37 	 8cbedc4f-6c35-4ec0-9f6e-ecab84d9c954 	 GET 	 undefined 	 /css/style.css
20220506	13:04:10 	 614808a1-b42b-4407-b055-2e84b2ed92ae 	 GET 	 undefined 	 /index.html
20220506	13:04:10 	 97250dd6-2f73-4823-ba5d-7dee7e57a754 	 GET 	 undefined 	 /css/style.css
20220506	13:04:10 	 b5b8d644-a204-4aa0-8529-88a52499cd40 	 GET 	 undefined 	 /script.js
20220506	13:04:12 	 48427320-bdf7-46d8-a5fd-6661ff7d37e3 	 GET 	 undefined 	 /states/
20220506	13:04:15 	 db555b95-2b3a-4ffe-a6da-330cc262a0eb 	 GET 	 undefined 	 /states/?contig=true
20220506	13:04:18 	 4fe89100-1d83-4cae-9f81-b8c6ebd276a7 	 GET 	 undefined 	 /states/?contig=false
20220506	13:04:22 	 a01ba070-5d9d-4481-ba2d-0eb3fd8f43be 	 GET 	 undefined 	 /states/:state
20220506	13:05:00 	 662396d2-9aad-46fb-a2e5-1e66aa8b2101 	 GET 	 undefined 	 /
20220506	13:05:00 	 aa496446-f37e-4c67-84d4-3f14942febf3 	 GET 	 undefined 	 /css/style.css
20220506	13:05:00 	 aaf23c7d-ad64-4d1f-b63e-164011f13c39 	 GET 	 undefined 	 /script.js
20220506	13:05:22 	 0f0020e3-12fb-4ab0-94a5-cb4c1890c80d 	 GET 	 undefined 	 /states/
20220506	13:05:24 	 17169756-7e31-4cc6-9b4b-910371fb6596 	 GET 	 undefined 	 /css/style.css
20220506	13:05:26 	 de59bdfc-9678-49fe-b378-9c230e3db709 	 GET 	 undefined 	 /states/?contig=true
20220506	13:05:28 	 7a722fac-bf86-4898-b59b-1f95f21cd5fb 	 GET 	 undefined 	 /states/?contig=false
20220506	13:09:21 	 79c8687d-89bb-48ec-a090-ad43a45e3047 	 GET 	 undefined 	 /
20220506	13:09:21 	 de5069b9-0021-417a-b244-2b24e3d69302 	 GET 	 undefined 	 /css/style.css
20220506	13:09:21 	 b70d2a61-b4b0-40dd-8602-7e3f885eaf2c 	 GET 	 undefined 	 /script.js
20220506	13:09:39 	 accdb496-f82d-4a4f-8ef3-36c8851606a0 	 GET 	 undefined 	 /states/?contig=true
20220506	13:09:41 	 cd534130-14c9-4deb-8baa-c17de3a74a0c 	 GET 	 undefined 	 /css/style.css
20220506	13:09:43 	 5739df34-6a03-4988-add2-ea95502efa43 	 GET 	 undefined 	 /states/ks/capital
20220506	13:09:46 	 94d0e8b4-c608-4487-9c08-1eb2d9d77bc4 	 GET 	 undefined 	 /states/ks/population
20220506	13:09:49 	 14bfb706-65ee-4a7f-9dae-511c46173acd 	 GET 	 undefined 	 /states/ks/admission
20220506	13:09:54 	 6d71daa5-fd91-4d22-9e0c-809dd27ec280 	 GET 	 undefined 	 /states/ks/capital
20220506	13:09:56 	 d6dba39b-3f45-493f-95eb-aa1a1d8314ce 	 GET 	 undefined 	 /states/?contig=false
20220506	13:09:58 	 2b8cb60b-8c00-4a36-a3cb-e2fbbb81366e 	 GET 	 undefined 	 /states/ks/capital
20220506	13:10:02 	 ea0f62ee-413b-45ea-9b87-7484cf51ba36 	 GET 	 undefined 	 /states/ks/population
20220506	13:30:46 	 7a8e6132-2b17-4d31-b43c-7a41c3e63c0f 	 GET 	 undefined 	 /states/
20220506	13:30:50 	 18a2fe7f-ed1a-4e28-932d-1d36434f5107 	 GET 	 undefined 	 /states/
20220506	13:30:50 	 017e4d2e-5e43-4046-a1c3-b64779d7e4a3 	 GET 	 undefined 	 /states/
20220506	13:30:51 	 683aaad5-4dcf-4483-883e-74367663eab5 	 GET 	 undefined 	 /
20220506	13:30:51 	 454b9471-8343-42dc-be0d-c121ac995b6d 	 GET 	 undefined 	 /public/style.css
20220506	13:30:51 	 9c72da20-5a93-4a2a-94be-8d00feec6c86 	 GET 	 undefined 	 /script.js
20220506	13:30:51 	 7f538403-0d15-41a7-859d-00cfd4394c6e 	 GET 	 undefined 	 /css/style.css
20220506	13:30:51 	 02a8a19c-0b6c-418f-99a4-b4b9b330f190 	 GET 	 undefined 	 /script.js
20220506	13:32:39 	 d2f55ec6-4bfa-4ee7-b8e6-d2c73c021d2a 	 GET 	 undefined 	 /
20220506	13:32:40 	 e9f4353b-c32b-47f3-8308-abd82253b66b 	 GET 	 undefined 	 /public/style.css
20220506	13:32:40 	 10b209f1-b2cd-41a7-b0dd-32de9e46dace 	 GET 	 undefined 	 /script.js
20220506	13:34:33 	 4286f10e-a2d4-47f7-8881-b11abfd3ccec 	 GET 	 undefined 	 /
20220506	13:34:33 	 be040344-a2a0-4977-b764-07e6d8e09de0 	 GET 	 undefined 	 /public/style.css
20220506	13:34:33 	 68585c4c-3e0c-4c9d-838b-e4c59b3bd51c 	 GET 	 undefined 	 /script.js
20220506	13:34:48 	 64d3ef94-919d-494a-a0d0-03bc6c311d53 	 GET 	 undefined 	 /
20220506	13:34:48 	 3c64b531-be4c-4383-b207-fffd40064ca0 	 GET 	 undefined 	 /script.js
20220506	13:34:48 	 24cb55e3-442d-4c44-b195-7223ed97816e 	 GET 	 undefined 	 /public/style.css
20220506	13:34:59 	 3feba3f0-2f20-4eb9-8a64-2a680cdc6b7d 	 POST 	 undefined 	 /
20220506	13:35:03 	 9f1319ee-1969-4b46-b4c2-a66cb59bd49a 	 GET 	 undefined 	 /
20220506	13:35:28 	 6de90368-c707-4417-9884-ec398e1ba3fd 	 GET 	 undefined 	 /
20220506	13:35:34 	 33f6647d-31dc-4bc5-b217-6e99bbe475f4 	 GET 	 undefined 	 /
20220506	13:35:40 	 ab3adc61-8f18-482a-bcb9-10c8f09a8533 	 GET 	 undefined 	 /
20220506	13:35:46 	 80f7d0a3-4ed2-4a0d-beec-fac9d408e378 	 POST 	 undefined 	 /
20220506	13:35:49 	 b276bb7a-8b5a-414b-9dee-ce118d175797 	 POST 	 undefined 	 /state
20220506	13:35:52 	 927facc8-d311-46d2-97ef-e83da062a1d0 	 GET 	 undefined 	 /state
20220506	13:35:54 	 a5d7c7be-8c3a-4a27-8839-f204f6c10033 	 GET 	 undefined 	 /states
20220506	13:36:00 	 f81c8c3e-1463-4d21-abfa-8a1712efb389 	 GET 	 undefined 	 /
20220506	13:36:05 	 67e72827-4670-473c-bae4-2ce594c15423 	 GET 	 undefined 	 /
20220506	13:37:56 	 dfe7aca2-b4c0-4b42-9437-3ebc114ec1ef 	 GET 	 undefined 	 /
20220506	13:37:56 	 c61e7bf2-7097-4ad4-8f9d-aba47f61aa15 	 GET 	 undefined 	 /public/style.css
20220506	13:37:56 	 cf9e23b2-8352-42ba-8284-556e891ad6ad 	 GET 	 undefined 	 /script.js
20220506	13:38:02 	 4b34baac-9084-44c2-b1ad-547a7b6ffbe5 	 GET 	 undefined 	 /
20220506	13:38:02 	 53d74471-6490-46bd-95fe-4ccabed35a37 	 GET 	 undefined 	 /public/style.css
20220506	13:38:02 	 6c17e279-3733-405e-905a-bb4833fbeda0 	 GET 	 undefined 	 /script.js
20220506	13:38:17 	 e350f408-74b9-4a93-a08a-a6568a50f565 	 GET 	 undefined 	 /
20220506	13:41:04 	 fb25c180-f6c0-43ba-80eb-838ca0bcb985 	 GET 	 undefined 	 /
20220506	13:41:05 	 5494052a-d0dc-4999-80de-8926851f4144 	 GET 	 undefined 	 /
20220506	13:41:09 	 110bee6e-ac55-4ec2-9c9b-edf73e1d1ec2 	 GET 	 undefined 	 /
20220506	13:41:09 	 d91602bf-a05a-4b55-a54d-9f0618cf50e4 	 GET 	 undefined 	 /js/script.js
20220506	13:41:09 	 9df3d184-d299-4ef0-9e04-b0de448f9fa7 	 GET 	 undefined 	 /css/style.css
20220506	13:41:23 	 51d2e102-1b03-4605-b5e5-67aca8fc1a0e 	 GET 	 undefined 	 /
20220506	13:41:27 	 9db58e8d-3b17-471c-a054-1d8352c483af 	 GET 	 undefined 	 /
20220506	13:41:37 	 5944c454-5a49-407a-a29a-e5ee6568c202 	 GET 	 undefined 	 /
20220506	13:41:37 	 a769304b-63ed-47fe-9ad3-9787c43897aa 	 GET 	 undefined 	 /css/style.css
20220506	13:41:37 	 83f941f9-c89e-4a7f-833d-83009f8089b2 	 GET 	 undefined 	 /js/script.js
20220506	13:42:50 	 b3ceb477-b07d-42bb-aa8d-31d1b1dbda16 	 GET 	 undefined 	 /
20220506	13:42:50 	 e20bf8be-5ec1-48ad-9e42-025619a16946 	 GET 	 undefined 	 /public/css/style.css
20220506	13:42:50 	 3508415c-ed6b-412c-bb29-f179c8211e8f 	 GET 	 undefined 	 /public/js/script.js
20220506	13:43:25 	 b6d876e2-3433-4bdb-a198-2133f728a9e4 	 GET 	 undefined 	 /
20220506	13:43:25 	 d950a44e-276b-4cb8-b4fe-e36a6eb9eb21 	 GET 	 undefined 	 /public/css/style.css
20220506	13:43:25 	 b6be1c93-1ceb-4dbb-ad1a-1731f53cc453 	 GET 	 undefined 	 /public/js/script.js
20220506	13:44:37 	 41498448-8caf-40d5-9262-6dd4389b7d92 	 GET 	 undefined 	 /
20220506	13:44:37 	 a3ed1940-3c4e-45ac-a51e-98d5be9ffb9b 	 GET 	 undefined 	 /css/style.css
20220506	13:44:37 	 bc221912-e6d7-45e4-b960-7285c861fe85 	 GET 	 undefined 	 /js/script.js
20220506	13:44:39 	 4637b7da-a0d1-48f4-bb1e-14b4924cb002 	 GET 	 undefined 	 /
20220506	13:44:39 	 63f4fd1b-fdc6-452d-a3f6-ae645b87b26a 	 GET 	 undefined 	 /css/style.css
20220506	13:44:39 	 4baa9de6-66ad-4042-a624-f6dab0c5be04 	 GET 	 undefined 	 /js/script.js
20220506	13:47:57 	 560ee516-e2f3-47d3-bda2-a074aa5f28fb 	 GET 	 undefined 	 /
20220506	13:47:57 	 73cc7c7f-93dc-4e63-8861-fa9f529b5f23 	 GET 	 undefined 	 /public/css/style.css
20220506	13:47:57 	 67ee8c26-e426-4018-88d2-8bea73a40592 	 GET 	 undefined 	 /public/js/script.js
20220506	13:49:42 	 6bf30cbf-a468-46e4-8ce5-0e6284d62b2d 	 GET 	 undefined 	 /
20220506	13:49:42 	 5c9637e3-66b3-4668-8e08-f738e3aa278b 	 GET 	 undefined 	 /public/css/style.css
20220506	13:49:42 	 ad0159af-7a24-4084-ba62-e732456f2b72 	 GET 	 undefined 	 /public/js/script.js
20220506	13:49:49 	 f41a72cd-21dd-4189-9109-7a88eb3b5ae1 	 GET 	 undefined 	 /states
20220506	13:49:54 	 d142d14d-49fe-4e87-bef0-878e62267a30 	 GET 	 undefined 	 /
20220506	13:49:54 	 ad6d815f-453d-40e3-ade3-407f8a28bf7b 	 GET 	 undefined 	 /public/css/style.css
20220506	13:49:54 	 182227c1-eb1e-4539-a3ed-b42b722f2fbc 	 GET 	 undefined 	 /public/js/script.js
20220506	13:50:11 	 f53321e4-8998-4cbf-a201-3cccfe5ca565 	 GET 	 undefined 	 /
20220506	13:50:11 	 83a83d19-4ecd-4260-97ad-8eedb965a123 	 GET 	 undefined 	 /public/css/style.css
20220506	13:50:11 	 ddd5b661-d3ec-4e8b-9bd1-729b8b0d98a0 	 GET 	 undefined 	 /public/js/script.js
20220506	13:53:44 	 4fb167d2-38ad-4ac1-9188-6f0cf16ea930 	 GET 	 undefined 	 /
20220506	13:53:44 	 e2021905-f261-49c1-b2ec-d257251e9431 	 GET 	 undefined 	 /public/css/style.css
20220506	13:53:44 	 852203f6-4380-4ebf-80ef-3c072ba481aa 	 GET 	 undefined 	 /public/js/script.js
20220506	13:53:45 	 f5cbd3cd-2490-4984-ad5b-39a9c68faa7f 	 GET 	 undefined 	 /
20220506	13:53:45 	 9b92fd3a-305b-4546-aada-5a910caa9ace 	 GET 	 undefined 	 /public/css/style.css
20220506	13:53:45 	 acc72f5d-ec7c-4f27-b724-32b7c45ee8ee 	 GET 	 undefined 	 /public/js/script.js
20220506	13:53:46 	 36f37632-f5af-4923-883a-66646f49e9cd 	 GET 	 undefined 	 /
20220506	13:53:46 	 56cccdf5-2442-42a5-b6ac-03ab2dee385b 	 GET 	 undefined 	 /public/css/style.css
20220506	13:53:46 	 3ceb513f-c705-419e-84ff-1668b47c74ae 	 GET 	 undefined 	 /public/js/script.js
20220506	13:53:46 	 d02828d7-6b39-45b6-82eb-0657c990003d 	 GET 	 undefined 	 /public/css/style.css
20220506	13:53:46 	 0a6bfac1-6964-484e-97e0-54c5979e7bc0 	 GET 	 undefined 	 /public/js/script.js
20220506	13:53:46 	 b5c5c1cf-abd4-4969-9ad2-693ebbfc0939 	 GET 	 undefined 	 /
20220506	13:53:58 	 ea21db84-d837-4529-84fa-f3941e085449 	 GET 	 undefined 	 /
20220506	13:53:58 	 1311bfa0-ce59-4a27-bdea-b0de4d32b693 	 GET 	 undefined 	 /public/js/script.js
20220506	13:53:58 	 37ffd1a7-cee2-43a1-8fd6-11054e0b7621 	 GET 	 undefined 	 /public/css/style.css
20220506	13:53:59 	 2a25e0ac-6544-4b69-808d-992cf8708f83 	 GET 	 undefined 	 /
20220506	13:53:59 	 fab4f2d8-bd3f-425b-b032-4db64d57f49c 	 GET 	 undefined 	 /public/css/style.css
20220506	13:53:59 	 f8962ab9-61fb-48d7-aa75-6f7f1fce82fb 	 GET 	 undefined 	 /public/js/script.js
20220506	13:54:02 	 493283e7-b0b5-4da9-ae59-46142ef14268 	 GET 	 undefined 	 /states/ks/population
20220506	13:55:12 	 13a71438-ecae-467c-b229-3c3d2478413a 	 GET 	 undefined 	 /
20220506	13:55:12 	 bb6a3038-b1cc-4737-9dc3-8e2a72046d32 	 GET 	 undefined 	 /public/css/style.css
20220506	13:55:12 	 f4154bf7-3b3a-4643-97cc-d83dccca0031 	 GET 	 undefined 	 /public/js/script.js
20220506	14:00:51 	 9f673a91-b545-4b58-8111-af081e65ee87 	 GET 	 undefined 	 /
20220506	14:00:51 	 75039ea7-2116-4981-8c3b-b0af126150a8 	 GET 	 undefined 	 /css/style.css
20220506	14:00:51 	 25fa668f-7e1c-4335-8062-bd20cb433c9c 	 GET 	 undefined 	 /js/script.js
20220506	14:01:21 	 0cb8e965-c161-412a-aa23-cb50ac2670ed 	 GET 	 undefined 	 /
20220506	14:01:21 	 cedf63eb-5f1d-4252-9e71-a6c0d7c81050 	 GET 	 undefined 	 /css/style.css
20220506	14:01:21 	 892c9636-691e-4cb7-aaec-c87ae7fdf816 	 GET 	 undefined 	 /js/script.js
20220506	14:02:25 	 71668b46-ce07-4770-8f16-bb370bc7a8cf 	 GET 	 undefined 	 /
20220506	14:02:26 	 9b5b7e9d-1ca6-4347-acec-ea4e1a456cc2 	 GET 	 undefined 	 /js/script.js
20220506	14:02:26 	 8aa361bf-1286-42c2-829b-776f40ed55f4 	 GET 	 undefined 	 /css/style.css
20220506	14:02:42 	 e6dc44bb-88ab-4186-afbe-395fcd05604b 	 GET 	 undefined 	 /
20220506	14:02:42 	 7604524a-03ae-4539-8e62-8631e7c89d0e 	 GET 	 undefined 	 /css/style.css
20220506	14:02:42 	 c243d5ae-087c-4b2e-951c-fa87002e1f5b 	 GET 	 undefined 	 /js/script.js
20220506	14:02:43 	 03a3e94e-df09-4e5a-92b9-216d08a8926a 	 GET 	 undefined 	 /
20220506	14:02:43 	 f7a8ef5e-a916-4b84-9ac1-2bb0545129f6 	 GET 	 undefined 	 /css/style.css
20220506	14:02:43 	 b7b163a6-b59f-4f74-ab6c-590511e16009 	 GET 	 undefined 	 /js/script.js
20220506	14:02:48 	 3599d459-79a8-43bf-b39c-6a235925f6e9 	 GET 	 undefined 	 /states/
20220506	14:03:08 	 bf738908-a9af-4ed6-88eb-9206cb8bd9ac 	 GET 	 undefined 	 /
20220506	14:03:08 	 315f0dff-ed57-45f2-bf90-75234a7196eb 	 GET 	 undefined 	 /js/script.js
20220506	14:03:08 	 3fe46905-f4c1-41d5-bc21-d685aff56e48 	 GET 	 undefined 	 /css/style.css
20220506	14:03:12 	 696dac30-9672-4169-a119-7237378723fc 	 GET 	 undefined 	 /states/
20220506	14:03:14 	 7f63c657-c86a-48a4-b3ec-35cf2f743933 	 GET 	 undefined 	 /states/
20220506	14:03:16 	 b05b94ca-c65d-47f4-a96a-dccacd17f625 	 GET 	 undefined 	 /states/
20220506	14:03:16 	 b0130fe8-535b-44d9-a355-9124b3c9b008 	 GET 	 undefined 	 /state
20220506	14:03:16 	 edfb4ead-400e-4dd2-a765-f8136670f083 	 GET 	 undefined 	 /public/css/style.css
20220506	14:03:32 	 829098a3-bc11-40ca-aee9-9af892e677ba 	 GET 	 undefined 	 /state
20220506	14:03:32 	 04ca0a43-33ee-4ef5-a8c0-9192faae7fae 	 GET 	 undefined 	 /css/style.css
20220506	14:03:38 	 3859b26a-56be-4070-9d82-a101c9817277 	 GET 	 undefined 	 /index.html
20220506	14:03:38 	 50432ffa-2230-4116-a85f-b26522dea1fd 	 GET 	 undefined 	 /css/style.css
20220506	14:03:38 	 850f6bf3-5fb6-4007-80be-9d74f0fa3f26 	 GET 	 undefined 	 /css/style.css
20220506	14:03:38 	 5f15d49b-ad29-438f-91e8-8160131d4675 	 GET 	 undefined 	 /js/script.js
20220506	16:17:13 	 a358944c-fac7-4f63-bf53-b5718335a1eb 	 GET 	 undefined 	 /index.html
20220506	16:17:13 	 dbfdf100-ba57-42a3-9ffb-9a4066b53e8f 	 GET 	 undefined 	 /js/script.js
20220506	16:17:13 	 bd5e25c9-a654-496c-8768-581e4a06de10 	 GET 	 undefined 	 /css/style.css
20220506	16:17:14 	 07a06bd1-84df-44e0-a9c1-2c2345b0ba14 	 GET 	 undefined 	 /index.html
20220506	16:17:14 	 e78193e8-09f4-41e7-8c53-3ddb926f452b 	 GET 	 undefined 	 /css/style.css
20220506	16:17:14 	 33500464-17c9-4817-bc9a-f9d1ce618030 	 GET 	 undefined 	 /js/script.js
20220506	16:17:15 	 edade787-51fb-49d4-9a3a-1fdd5cacdd88 	 GET 	 undefined 	 /index.html
20220506	16:17:15 	 717cc223-f4f1-4b9f-b191-42eb210b1ea2 	 GET 	 undefined 	 /js/script.js
20220506	16:17:15 	 6d109d9e-20b9-45fa-b87e-6dbbbfb34a2e 	 GET 	 undefined 	 /css/style.css
20220506	16:17:44 	 236e93b8-10f2-45c4-8db2-0d87d034bcc8 	 GET 	 undefined 	 /states/ks/population
20220506	16:17:47 	 fac33592-ac82-4ff4-aefe-c49bd13306fd 	 GET 	 undefined 	 /states/
20220506	16:17:54 	 36331bc7-b88d-42e2-b93d-cb8c762f568b 	 GET 	 undefined 	 /states/
20220506	16:17:57 	 6e38c88d-a768-4c69-bb21-a96e35b051bb 	 GET 	 undefined 	 /states/
20220506	16:17:59 	 51b21a8e-8c29-49cb-83da-51c38ff79f1a 	 GET 	 undefined 	 /states/?contig=true
20220506	16:18:03 	 2cc8cd88-9f7d-4418-8445-5471382bb0be 	 GET 	 undefined 	 /index.html
